30.180159, 1 
35.642048, 2 
35.182762, 3 
36.675648, 4 
35.210064, 5 
34.983589, 6 
36.248318, 7 
38.360241, 8 
38.061901, 9 
36.424343, 10 
38.824062, 11 
38.469730, 12 
39.512222, 13 
38.186378, 14 
39.454212, 15 
40.103436, 16 
40.038006, 17 
40.241425, 18 
39.495602, 19 
41.640179, 20 
41.765278, 21 
43.375130, 22 
41.133965, 23 
44.051594, 24 
43.813038, 25 
41.219349, 26 
47.856846, 27 
46.603359, 28 
46.355469, 29 
46.267712, 30 
